Symbol	Length
Gm29296	320
Fancf	1691
Gas2	4993
Svip	3059
1700015G11Rik	397
Gm22211	156
Gm6181	264
Gm22444	108
Mir6238	129
Gm27921	108
Gm25956	217
Gm5776	321
Luzp2	1038
Gm24116	107
Gm26482	62
Siglech	3383
Tubgcp5	3681
Cyfip1	8925
Gm17907	710
Nipa2	5386
A230056P14Rik	2354
Nipa1	3183
Gm15888	538
Rps12l1	399
Herc2	15440
Oca2	3960
Gabrg3	11934
Gm9962	1417
Gabra5	2653
Gabrb3	6559
Mir6389	102
Gm23911	134
Gm26288	132
Atp10a	5469
Gm6226	1146
Ube3a	20376
Snhg14	26093
Gm25499	69
Gm24966	79
Gm22496	88
Gm25648	79
Gm24306	79
Gm25934	79
Gm25156	79
Gm26488	79
Gm24220	79
Gm24653	79
Gm24969	79
Gm24417	79
Gm25121	79
Gm24657	79
Gm26230	79
Gm23922	79
Gm25314	79
Gm26096	79
Gm22996	79
Gm26499	79
Gm25646	79
Gm26498	79
Gm23660	79
Gm23933	79
Gm24862	79
Gm24866	79
Gm22348	79
Gm26466	79
Gm24799	79
Gm24088	79
Gm25463	79
Gm25229	79
Gm24528	79
Gm23356	79
Gm25449	79
Gm24872	79
Gm26337	79
Gm23145	79
Gm22130	79
Gm25988	79
Gm25221	79
Gm26389	79
Gm23471	79
Gm25120	79
Gm24418	79
Gm23687	79
Gm22393	79
Gm24639	79
Gm24566	79
Gm22111	79
Gm23076	79
Gm25874	79
Gm25088	79
Gm22510	79
Gm24983	69
Gm24027	79
Gm22524	79
Gm22630	79
Gm25741	79
Gm26059	79
Gm25175	79
Gm22511	79
Gm25077	79
Gm22834	79
Gm24926	79
Gm26200	79
Gm22632	79
Gm23254	79
Gm26390	79
Gm26366	79
Gm26336	79
Gm26283	79
Gm25098	79
Gm24702	79
Gm26432	79
Gm25462	79
Gm24495	79
Gm25523	79
Gm22255	79
Gm23449	79
Gm23310	79
Gm25461	79
Gm24310	79
Gm22909	79
Gm25823	78
Gm25647	78
Gm22252	79
Gm26392	79
Gm24219	79
Gm25230	79
Gm22627	79
Gm24585	79
Gm23305	79
Gm24206	79
Gm25085	79
Gm25209	79
Gm23682	79
Gm24654	79
Gm26334	79
Gm25742	79
Gm25585	79
Gm25840	79
Gm25089	79
Gm24040	79
Gm22050	79
Gm23286	79
Gm24021	79
Gm22274	79
Gm24652	79
Gm23618	79
Gm23688	79
Gm24570	79
Gm26467	78
Gm25194	79
Gm22640	79
Gm24952	79
Gm25087	78
Gm23944	79
Gm22629	79
Gm26374	79
Gm26284	79
Gm25452	79
Gm25984	79
Gm25146	79
Gm24759	79
Gm24100	79
Gm22253	79
Gm25017	79
Gm23575	79
Gm22391	79
Gm22449	79
Gm24137	79
Gm22912	79
Gm25710	79
Gm26434	79
Gm23560	79
Gm25870	79
Gm23862	94
Gm26504	94
Gm22285	94
Gm22131	94
Gm24153	94
Gm26365	94
Gm24609	94
Gm24264	94
Gm25155	94
Gm25816	94
Gm23141	94
Gm23767	94
Gm22417	94
Gm22584	92
Gm26270	94
Gm23089	94
Gm24711	94
Gm26188	94
Gm23265	94
Gm24518	94
Gm25944	94
Gm23047	94
Gm23953	94
Gm26332	94
Gm26032	94
Gm22863	94
Gm24618	94
Gm22046	94
Gm24760	94
Gm25350	94
Gm26502	94
Gm23313	94
Gm25471	94
Gm22776	94
Gm23446	94
Gm25210	94
Gm22128	94
Gm22851	94
Gm25074	94
Gm25157	94
Gm22631	94
Gm25474	94
Gm22941	94
Gm26246	94
Gm22047	94
Gm25597	94
Gm26097	93
Gm22258	94
Gm26201	94
Gm23619	94
Gm22812	94
Gm26433	94
Gm23357	94
Gm25615	94
Gm22110	94
Gm23724	94
Gm22188	94
Gm23549	94
Snord116l2	94
Gm26223	94
Gm23524	94
Gm26136	94
Gm24658	94
Gm23359	94
Gm24742	94
Snord116l1	94
Gm22173	94
Gm23696	94
Gm26094	94
Gm22289	94
Gm22373	89
Gm38393	5216
Snord64	67
Snord107	70
Snrpn	2159
Snurf	216
Gm7367	633
A230006K03Rik	1449
Ube2nl	459
Gm25533	79
Gm23962	80
Mir344d-1	69
Mir344d-2	80
Gm23490	80
Gm22466	69
Mir344d-3	80
Gm23917	98
Mir344e	66
Mir344h-1	60
Mir344h-2	60
Gm23873	70
Mir344b	63
Mir344c	92
Mir344	95
Mir344-2	80
Mir344g	71
Gm23431	107
Mir344f	68
Gm24923	88
Mir344i	88
Gm9801	408
Ndn	1652
Magel2	4662
Mkrn3	2547
Peg12	2640
Atp5l-ps1	312
Gm22494	128
Chrna7	2091
4930554H23Rik	2542
Otud7a	3619
Gm5898	2071
Gm22228	101
Gm3307	632
Klf13	7535
Gm27252	717
E030018B13Rik	1015
Gm20670	338
Trpm1	11512
Mir211	106
Mir6416	117
Mtmr10	7474
Gm20457	682
Fan1	5289
Mphosph10	3651
Mcee	824
Apba2	3746
Fam189a1	5281
Ndnl2	5946
Gm25249	78
Tjp1	7360
Gm7546	966
BC046251	5061
Tarsl2	4095
Tm2d3	1489
Gm7551	792
1810008I18Rik	2463
Gm20684	380
Pcsk6	5144
Snrpa1	3082
Vimp	1198
Gm26827	2037
Chsy1	4167
Gm23042	101
Lrrk1	9487
Gm10974	126
Gm23957	90
Mir7057	58
Aldh1a3	4615
Asb7	6226
Lins	5886
Cers3	3251
Adamts17	7218
1700112J16Rik	2215
Lysmd4	3383
Mef2a	6283
Lrrc28	4834
Gm23233	137
Ttc23	6343
Synm	7866
Gm23844	121
Gm7583	1005
4833412C05Rik	896
Igf1r	4489
Pgpep1l	955
Gm16157	1340
Fam169b	3074
Gm16158	804
Gm5334	1554
Arrdc4	3989
Gm23795	137
Gm5342	1003
Gm23815	107
Gm7627	999
Gm24120	129
Gm29327	388
Nr2f2	4863
B130024G19Rik	5786
Gm28258	587
Gm7656	1004
Gm24880	85
6030442E23Rik	642
Gm10172	558
Gm10295	2525
Gm29295	1371
Gm29328	435
Mctp2	5789
Gm37620	501
Gm28745	305
Rpl17-ps10	555
Gm28744	340
Kansl2-ps	1461
Gm7693	988
Gm5335	1000
Gm28746	380
A730056A06Rik	2663
Rgma	3782
Chd2	12999
1810026B05Rik	5140
1810026B05Rik	3778
Gm26176	105
Gm23020	253
A830073O21Rik	2025
Fam174b	2678
Gm10619	5494
mmu-mir-7234	52
St8sia2	5384
Gm38143	644
Gm27459	107
Slco3a1	8474
Gm7580	497
Gm22326	351
Sv2b	5703
Gm24858	323
1500012K07Rik	2341
Gm10161	210
Akap13	15203
Gm25282	84
Gm23251	110
AU020206	656
Gm26729	352
Klhl25	3385
Gm5597	1193
Agbl1	4594
Gm23239	181
AC134536.1	98
Ntrk3	5358
Gm9885	2209
Mrpl46	1392
Mrps11	2172
Det1	2877
Mir7-2	97
Aen	5687
Isg20	1826
Gm26633	3256
Acan	7355
Hapln3	1433
Mfge8	2125
Abhd2	10571
Gm24224	258
Rlbp1	2202
Fanci	5766
Gm16017	208
Polg	10742
AI854517	4365
Mir9-3	90
A330074H02Rik	1039
2900037B21Rik	337
Gm37608	1880
Rhcg	2233
Ticrr	7185
Kif7	4581
9330171B17Rik	2075
Plin1	1916
Pex11a	2368
Wdr93	2285
Mesp1	1275
Mesp2	1936
Anpep	3879
Ap3s2	5797
Gm26646	1440
5430400D12Rik	1658
2610034B18Rik	2277
Gm24541	96
Zfp710	4803
Idh2	2588
Sema4b	5434
Cib1	2052
Gdpgp1	3132
Gm15504	265
Ttll13	3924
Ngrn	1714
Vps33b	3343
Prc1	8225
6330403N20Rik	1189
Rccd1	3630
Unc45a	3991
Hddc3	860
Man2a2	6553
Fes	2762
Furin	9178
Gm15544	1531
Blm	4946
Gm17257	468
Crtc3	9850
Gm15880	2884
Iqgap1	7359
Zscan2	2712
Wdr73	3721
Nmb	793
Sec11a	4614
Gm16171	324
Zfp592	7412
Alpk3	6445
Platr32	394
Slc28a1	2950
Gm6415	348
Pde8a	4045
Gm7180	513
Rps17	1274
Cpeb1	4192
Rpl7a-ps9	777
Ap3b2	6293
BC048679	640
2900076A07Rik	1993
Mir1839	127
mmu-mir-1839	73
Gm37829	2213
Fsd2	3985
Whamm	3069
Homer2	11149
Gm26149	108
Fam103a1	1741
3110040N11Rik	1231
Btbd1	3000
Gm10160	201
Tm6sf1	5921
Hdgfrp3	9575
Gm25907	125
Bnc1	4653
4833418N17Rik	615
Sh3gl3	4319
Adamtsl3	7732
Saxo2	4767
Eftud1	4398
4933406J10Rik	963
n-R5s154	108
1700010L04Rik	1577
Mex3b	3403
Gm22934	132
A530021J07Rik	414
Gm10610	1834
Tmc3	9027
Gm16638	1865
Stard5	5450
Il16	7842
2310044K18Rik	618
Gm7964	1392
1700026D08Rik	3015
Mesdc1	4433
Mesdc2	5081
Cemip	12232
Abhd17c	2415
Gm26708	1285
Gm22177	158
Arnt2	5988
Gm25790	107
Gm2115	1840
Fah	2103
Zfand6	1668
2610206C17Rik	1655
Gm18958	762
Vmn2r-ps62	616
Gm6155	341
Olfr291	1157
Gm8018	789
Olfr290	948
Gm18560	1123
Vmn2r65	2538
Vmn2r66	2556
Vmn2r-ps64	523
Vmn2r-ps65	220
Vmn2r-ps66	1256
Vmn2r-ps67	385
Gm18358	1277
Vmn2r67	2556
Vmn2r-ps68	861
Vmn2r68	2556
Gm20414	646
Gm20415	423
Vmn2r-ps69	2565
Vmn2r69	2553
Gm18359	1459
Vmn2r-ps70	302
Gm18360	1524
Vmn2r70	2565
Vmn2r-ps71	875
Vmn2r-ps72	907
Vmn2r71	2568
Vmn2r-ps73	1194
Vmn2r-ps74	917
Vmn2r72	2571
Gm18779	577
Gm18354	1068
Vmn2r-ps75	213
Vmn2r-ps76	739
Vmn2r-ps77	320
Vmn2r73	2556
Vmn2r-ps78	308
Vmn2r74	2562
Vmn2r-ps79	377
Vmn2r-ps80	914
Vmn2r-ps81	838
Vmn2r-ps82	1641
Vmn2r-ps83	2368
Vmn2r-ps84	897
Vmn2r75	2562
Vmn2r-ps85	940
Vmn2r-ps86	871
Vmn2r76	2562
Olfr310	1082
Gm20480	250
Gm23192	96
Olfr309	1383
Olfr308	1056
Olfr307	1012
Olfr306-ps1	628
Olfr305	960
Olfr304	1002
Olfr303	1040
Olfr301	1209
Olfr300-ps1	906
Olfr299	993
Olfr298	999
Olfr297	933
Gm17919	312
Olfr296-ps1	926
Olfr295	1050
Olfr294	1008
Olfr293	1011
Olfr292	1078
Folh1	2671
Vmn2r77	2565
Vmn2r-ps87	876
Gm19203	939
Vmn2r78	2611
Vmn2r79	2556
Nox4	8471
Tyr	3307
Grm5	7970
Gm24249	64
Ctsc	5801
Gm26522	1555
Gm25345	133
Rab38	1471
Gm15661	556
Rps13-ps2	453
Gm8183	980
Tmem135	6104
Gm24659	110
Gm22171	110
Gm28748	982
Fzd4	3685
Prss23	3226
Prss23os	1362
Gm2546	991
A230065N10Rik	1028
Me3	14624
Gm15744	213
Ccdc81	2790
l7Rn6	2933
Eed	2218
Gm26529	1100
Gm5341	492
2310010J17Rik	451
Picalm	4174
Ccdc83	2747
n-R5s155	113
Sytl2	6888
Ccdc89	2349
Crebzf	4989
Tmem126a	1018
Tmem126b	3984
Dlg2	10345
Gm27470	210
Gm27660	208
Gm24552	103
Gm22080	106
Gm23928	145
Ccdc90b	1801
Ankrd42	5099
Gm37008	319
Gm26944	677
6430511E19Rik	3835
Pcf11	6412
Gm26981	3169
4632427E13Rik	7303
Rab30	2116
Ddias	3349
Prcp	2956
Gm26862	2191
Gm9934	2886
Fam181b	1836
Gm25860	126
Gm15501	687
Gm5899	252
Gm23884	294
Gm25684	107
Gm9966	3399
Tenm4	21030
Mir708	109
Mir6394	99
Gm15412	1096
Rps11-ps5	454
Gm15414	669
Gm15413	1935
Gm15416	442
Gm25712	93
Gm15415	1198
Gm22226	109
C230038L03Rik	2916
Nars2	4213
Gab2	5997
Usp35	5285
Kctd21	2966
Alg8	2794
Ndufc2	754
Gm16053	188
Thrsp	1277
Kctd14	2553
Ints4	3243
Gm24412	109
Aamdc	1615
Rsf1	12635
Rsf1os1	324
Rsf1os2	3854
Clns1a	1515
Gm9990	2086
Aqp11	1322
Pak1	3065
Gdpd4	3053
Myo7a	8524
Capn5	5485
Omp	2143
Gm16938	3982
B3gnt6	2368
Acer3	4319
Tsku	2859
Gucy2d	3537
Lrrc32	3817
Gm23040	163
A630091E08Rik	768
2210018M11Rik	4005
Gm15506	1133
Prkrir	4125
Wnt11	3633
Gm8398	364
Uvrag	3438
Gm23479	122
Dgat2	2251
Mogat2	1835
Gm26705	1456
Map6	6958
Serpinh1	2435
Gdpd5	3582
Klhl35	2572
Rps3	4483
Snord15b	145
Snord15a	148
n-R5s156	105
Arrb1	11175
Mir326	95
Gm4980	3022
Gm10605	3569
Gm25409	131
Slco2b1	5612
Gm15635	1056
Olfr520	951
Olfr521	967
F730035P03Rik	917
Neu3	3341
Spcs2	2815
Xrra1	2631
Rnf169	7647
Chrdl2	1728
Pold3	4134
Lipt2	1663
Kcne3	1718
Pgm2l1	7036
Gpx2-ps1	303
P4ha3	3043
Ppme1	2361
C2cd3	11706
Gm10603	6938
Gm37716	947
Ucp3	3135
Ucp2	6989
Dnajb13	1430
Coa4	1425
Mrpl48	6119
Cox20-ps	353
Rab6a	3728
Gm14382	437
Plekhb1	3554
Fam168a	6632
Gm3200	1002
Relt	3279
Arhgef17	10250
Mir3102	104
P2ry6	1938
P2ry2	3000
Fchsd2	9199
Gm6341	411
Gm15673	938
Atg16l2	3881
Stard10	2383
Gm20476	470
Arap1	7564
Pde2a	4220
Mir139	68
Art2a-ps	1257
Gm7027	862
Art2b	870
Clpb	7855
Phox2a	1609
Inppl1	4981
Gm10602	609
Folr2	1079
Folr1	2297
Gm22655	96
Anapc15	4737
Tomt	2854
Lamtor1	1366
Lrrc51	1210
Numa1	7195
Il18bp	1400
Rnf121	4427
Xndc1	5278
Xntrpc	5673
Trpc2	2874
Art5	1806
Art1	1417
Chrna10	2513
Nup98	4051
Pgap2	4531
Rhog	1356
Stim1	3597
Rrm1	3997
Olfr543	1130
Olfr544	1181
Olfr545	951
Olfr547	940
Olfr548-ps1	936
Olfr549	951
Trim21	2775
Olfr550	1038
Olfr551	1079
Olfr552	954
Olfr553	981
Olfr554	954
Olfr555	948
Olfr556	1023
Trim68	2389
Olfr557	1057
Olfr558	2915
Olfr33	957
Olfr559	1022
Gm24210	133
Olfr78	3496
Olfr561	1071
Olfr564	951
Olfr566	951
Olfr568	942
Olfr569	945
Olfr570	1045
Olfr571	969
Olfr572	957
Olfr573-ps1	894
Olfr574	1041
Olfr575	957
Olfr576	948
Olfr577	939
Olfr578	942
Olfr582	960
Olfr583	960
Olfr584	960
Olfr585	957
Olfr586	954
Olfr587-ps1	948
Gm15120	301
Olfr588-ps1	942
Gm15116	663
Olfr589	954
Olfr590-ps1	853
Olfr591	945
Olfr592	1142
Olfr593	984
Olfr594	936
Olfr595-ps1	927
Usp17ld	1987
Gm25171	121
Gm23550	121
Gm23973	321
Olfr596	939
Olfr597	960
Olfr598	960
Olfr599	948
Olfr600	945
Olfr601	945
Olfr602-ps1	960
Olfr603	939
Usp17lc	2453
Gm25774	121
Olfr605	945
Olfr606	960
Gm15121	967
Olfr607	915
Olfr608	951
Olfr609	960
Olfr610	948
Olfr611	972
Olfr612	972
Olfr613	5137
Olfr615	942
Olfr616	954
Gm26506	110
Olfr617	957
Olfr618	957
Olfr619	963
Olfr620	942
Olfr621-ps1	935
Olfr622	954
Olfr623	954
Olfr624	927
Olfr625-ps1	966
Olfr626-ps1	285
Olfr260-ps1	822
Olfr243	951
Olfr628	951
Olfr629	945
Olfr630	1066
Olfr69	951
Olfr68	948
Olfr67	963
Hbb-bt	703
Hbb-bs	863
Gm15115	264
Hbb-bh3	301
Hbb-bh2	444
Hbb-bh1	614
Hbb-bh0	129
Hbb-y	661
Olfr66	936
Dnajc19-ps	351
Olfr64	924
Olfr65	948
Olfr631	960
Olfr632	954
Olfr633	939
Olfr634-ps1	955
Gm4886	1176
Olfr635	966
Olfr636-ps1	906
Olfr637-ps1	462
4930516K23Rik	1078
Olfr638	966
Olfr639	951
Olfr640	945
Olfr641	939
Olfr642	945
Olfr643	945
Olfr644	945
Olfr645	948
Olfr646	939
4931431F19Rik	1915
Ubqln3	2376
Ubqlnl	2298
E030002O03Rik	2268
Olfr647-ps1	877
Olfr648	951
Olfr649	1083
Olfr650-ps1	996
Trim6	4894
Trim34a	4255
Gm15135	609
Trim5	3690
Gm24846	108
Trim12a	5781
Trim34b	2068
Gm15133	844
Trim12c	3740
Gm27995	100
Trim30b	5954
Trim30c	1542
Trim30a	4419
Gm25405	107
Trim30d	3758
Gm16464	1095
Gm6574	362
Trim30e-ps1	1890
Olfr651	942
Olfr652	1061
Olfr653	1046
Olfr654	1026
Olfr655	927
Olfr656	991
Olfr657	961
Olfr658	2912
Usp-ps	957
Olfr659	969
Olfr660-ps1	375
Olfr661	964
Olfr663	957
Olfr664	966
Usp17le	1626
Gm4887	1053
Usp17lb	1561
Usp17la	2656
Olfr665	951
Olfr666	957
Olfr667	981
Olfr668	957
Olfr669	954
Gm5900	1266
Olfr670	939
Olfr671	942
Olfr672	939
Olfr675	942
Olfr676	954
Olfr677	939
Olfr678	942
Olfr679	952
Olfr680-ps1	930
Olfr681	948
Olfr682-ps1	897
Olfr683	960
Olfr684	939
Olfr685	1088
Olfr686	1018
Olfr687	915
Olfr688	966
Olfr689	1076
Olfr690	1062
Olfr691	969
Olfr692	1126
Fam160a2	11569
Gm5901	1002
Cnga4	2480
Cckbr	2776
Prkcdbp	1035
Smpd1	2411
Apbb1	4404
Hpx	1478
Trim3	4569
Arfip2	4902
Timm10b	4087
Dnhd1	15578
Gm22504	139
Mrps36-ps2	309
Rrp8	3072
Ilk	2744
Taf10	4584
Tpp1	3494
Dchs1	11070
Gm15645	2530
Mrpl17	4153
9130208D14Rik	7293
Gm4070	9275
Gm20663	474
Gm18852	3596
Gm27228	1038
Gm8979	7296
Gm27149	1266
Gm8982	1295
Gvin1	9005
Gm18853	3596
Gm27150	1038
Gm8989	7275
Gm4759	6622
Gm22372	136
Gm8995	7280
Gm1966	7293
Olfr693	952
Olfr694	948
Olfr695	1201
Olfr697	1047
Olfr698	936
Olfr699	951
Olfr700	951
Olfr701	3068
Olfr702	1348
Olfr703	960
Olfr704	948
Olfr705	951
Olfr706	951
Olfr707	924
Olfr1532-ps1	924
Olfr709-ps1	924
Olfr710	1156
Olfr6	951
Olfr711	1359
Olfr2	1250
Olfr713	975
Olfr714	954
Olfr17	948
Gm10081	948
Olfr715	1131
Olfr716	1104
Nlrp14	3537
Gm3765	1447
Rbmxl2	1472
Platr28	1294
Gm24932	110
Syt9	3979
Olfml1	1685
Ppfibp2	4729
5330417H12Rik	1191
Cyb5r2	2772
Ovch2	1953
Olfr467	927
Olfr469	945
Olfr470	945
Gm10156	462
Olfr472	1083
Olfr473	933
Olfr474	933
Olfr476	933
Olfr477	933
Olfr478	945
Olfr479	1111
Olfr480	1029
Olfr481	939
Olfr482	972
Olfr483	1065
Gm25424	58
Olfr484	1098
Olfr485	942
Olfr486	945
Olfr487	945
Olfr488	945
Olfr490	945
Olfr491	933
Olfr492	930
Olfr493	945
Olfr494	947
Olfr495	993
Olfr497	945
Olfr498	993
Olfr502	1059
Olfr503	972
Olfr504	957
Olfr506	1008
Olfr507	951
Olfr508	933
Olfr509	1075
Olfr510	945
Olfr512	1056
Olfr513	930
Olfr514	933
Olfr516	945
Olfr517	1055
Olfr518	1002
Olfr519	960
Nlrp10	4476
Eif3f	2891
Gm26599	3189
Tub	6919
Ric3	8561
Gm25450	107
Lmo1	1071
Stk33	2654
Gm9105	1398
1700095J03Rik	1808
Trim66	10125
Rpl27a	2774
Snora3	132
AC124457.1	120
Gm24888	130
St5	4526
Akip1	1305
BC051019	2070
Ascl3	706
Tmem9b	2002
Nrip3	4012
Gm22822	107
Scube2	4153
Dennd5a	8677
Tmem41b	5316
Gm24842	54
1600010M07Rik	1729
Gm23100	141
Ipo7	3117
Gm25636	133
Snora23	184
AA474408	3339
Zfp143	3013
Wee1	1941
Swap70	4032
Sbf2	12127
Gm9064	566
Gm17219	593
Gm10087	330
Gm28863	431
Adm	1619
Ampd3	5605
Rnf141	5861
AC122844.1	107
Lyve1	2607
Mrvi1	6827
Gm16336	380
Ctr9	6544
Eif4g2	7348
Gm23262	168
Galnt18	2575
Gm25787	92
Gm23345	150
Usp47	5540
Dkk3	3357
Mical2	11510
Micalcl	3497
Parva	10157
Parvaos	1285
2310014F06Rik	659
Gm24154	130
Tead1	11237
AC126052.1	129
Rassf10	3496
AC104930.1	1239
Gm23662	111
Arntl	2904
Btbd10	5801
Gm15994	402
Pth	717
Far1	8055
Far1os	1102
Gm23700	102
Gm5600	486
Gm29507	2088
Spon1	8177
Rras2	2272
Copb1	3315
Psma1	2103
4933406I18Rik	1650
Pde3b	6899
Cyp2r1	1631
Calca	1480
Gm15500	1019
Calcb	1264
Insc	3717
Gm24982	132
Rps4l-ps	768
Gm22669	318
Gm27684	80
Sox6	8852
Sox6os	420
1700003G18Rik	616
Gm4353	1559
1110004F10Rik	1495
Plekha7	11618
Rps13	582
Snord14a	87
Pik3c2a	8042
Nucb2	2301
n-R5s157	121
Gm25423	107
RP24-246N21.1	1342
Gm26054	107
Xylt1	3822
Gm24063	105
Rps15a	6262
Arl6ip1	2134
Smg1	21225
Gm25683	131
4930583K01Rik	925
Gm23229	105
Syt17	1617
Itpripl2	6862
Coq7	4003
Tmc7	5761
Tmc5	4470
Gde1	1692
Ccp110	8256
9030624J02Rik	8969
Gm26147	114
Knop1	5871
Iqck	3734
Gprc5b	4525
Gpr139	1038
Gm23321	126
Gp2	1978
Umod	2472
Pdilt	2139
Gm37518	2603
Gm26967	2303
Acsm5	2885
Acsm2	7565
Acsm1	2181
Acsm4	2154
Thumpd1	2653
Gm5601	972
Acsm3	4936
Eri2	7170
2610020H08Rik	4782
Dcun1d3	6203
Lyrm1	1513
Dnah3	12252
Gm25217	101
Tmem159	1926
Zp2	2200
Anks4b	2030
Crym	3391
Abca14	5897
Abca15	5474
Abca16	7147
E130201H02Rik	851
Uqcrc2	2506
Pdzd9	1615
9030407P20Rik	2347
BC030336	4842
Vwa3a	5821
Eef2k	7166
Gm15774	1992
Polr3e	4234
Cdr2	2782
4933427G17Rik	1909
Gm9234	495
Gm25924	103
Gm9905	1845
Mettl9	1822
Gm27991	137
Igsf6	2133
Otoa	4284
Hs3st2	2270
Usp31	10198
1700069B07Rik	939
Scnn1g	2991
Scnn1b	2408
Cog7	3328
Gga2	9769
Ears2	5152
Ubfd1	9629
Ndufab1	6883
Palb2	5424
Gm16326	414
Dctn5	2649
Gm15489	973
Plk1	2203
Ern2	2973
Chp2	1603
Gm23614	107
Prkcb	4749
Gm14388	477
Gm26414	269
Gm14389	226
Cacng3	2777
Rbbp6	8752
Tnrc6a	8471
Slc5a11	2758
Arhgap17	3583
Lcmt1	1369
Gm23559	103
Aqp8	1577
Zkscan2	4695
Gm23788	106
Gm26974	2418
Gm27040	504
Hs3st4	3189
Gm25759	129
Gm15338	552
Gm15339	506
Gm23168	143
3100003L05Rik	664
Gm21957	420
4930533L02Rik	1160
4933440M02Rik	3801
4930571K23Rik	2153
Kdm8	2385
Nsmce1	1329
Il4ra	5092
Il21r	2607
Gtf3c1	6960
D430042O09Rik	7191
Gsg1l	3924
Xpo6	9692
Gm17137	4371
Gm17136	411
Sbk1	4092
Gm10155	483
Lat	1239
Mir7058	75
Spns1	3707
Nfatc2ip	3388
Cd19	2434
Rabep2	5322
Atp2a1	3483
Sh2b1	3422
Tufm	1776
Atxn2l	4782
Eif3c	3383
Gm24596	107
G730046D07Rik	462
Gm25579	106
Cln3	5781
Mir7059	59
Apobr	3779
Il27	1021
Nupr1	2514
2510046G10Rik	1052
Ccdc101	1802
Sult1a1	1507
Gm6939	864
Slx1b	3521
Bola2	1658
Coro1a	2783
Mapk3	2163
Gdpd3	1066
Gm9967	1854
Ypel3	1848
Tbx6	1804
Ppp4c	1293
Aldoa	2754
Gm15676	799
Fam57b	2804
4930451I11Rik	475
Doc2a	2803
Ino80e	4648
Hirip3	3023
Taok2	9247
Tmem219	2292
Gm20650	198
Gm23445	107
Kctd13	2487
Gm21984	822
Asphd1	1672
Sez6l2	4210
D830044I16Rik	2054
Cdipt	1876
Mvp	2902
Pagr1b	693
Pagr1a	1430
Pagr1a	4508
Prrt2	3159
Maz	2365
Kif22	2063
Gm25333	246
AC122863.1	90
Zg16	636
Gm22747	107
AI467606	1918
Qprt	2645
Spn	4607
Gm25735	215
Cd2bp2	3379
Tbc1d10b	4690
Mylpf	885
Sept1	2060
Zfp553	3373
Zfp771	1371
Dctpp1	676
Sephs2	1359
Gm17511	345
Itgal	6380
Zfp768	2245
Zfp747	2657
9130019O22Rik	3878
E430018J23Rik	3334
Smt3h2-ps2	288
Zfp764	2508
Zfp688	2734
Zfp689	2005
B130055M24Rik	1988
Prr14	3456
Fbrs	2650
Mir7060	137
AC136146.1	91
1700008J07Rik	2432
Srcap	15783
Srcap	12746
Snora30	130
Gm28198	471
Tmem265	1263
Phkg2	3998
Gm166	2535
Rnf40	4154
1700120K04Rik	546
Zfp629	6723
Bcl7c	5331
Mir762	76
Ctf1	1345
Ctf2	1754
Fbxl19	4293
Orai3	2141
Setd1a	6795
Hsd3b7	6154
Stx1b	4802
Stx4a	2364
Zfp668	4655
Zfp646	6727
Prss53	2134
Gm21974	2037
Vkorc1	767
Bckdk	3063
Kat8	1573
Prss8	1852
Prss36	3221
Fus	5690
Gm26690	1997
B230325K18Rik	2623
Pycard	1405
Gm15533	465
Trim72	2553
Gm22809	156
Itgam	6377
Itgax	4045
Itgad	4510
Cox6a2	658
9130023H24Rik	3581
Armc5	3834
Tgfb1i1	3598
Slc5a2	2897
BC017158	5526
Mir3103	67
Rgs10	1711
Gm15503	449
Tial1	5861
Gm24365	125
Bag3	2591
Gm7258	300
Inpp5f	8323
RP24-143L4.2	284
Gm16044	450
Mcmbp	5107
Gm23783	102
Sec23ip	4578
n-R5s158	118
Gm25778	121
Ppapdc1a	1088
Wdr11	10372
Gm23847	110
Fgfr2	7240
Gm5903	2325
Ate1	4875
Gm4275	718
Gm27884	76
Nsmce4a	2597
Tacc2	9537
Etos1	2015
Btbd16	3432
Gm5602	1749
Plekha1	8527
mmu-mir-7061	68
Htra1	2879
Dmbt1	6241
4933402N03Rik	1826
1700029B22Rik	699
5430419D17Rik	3146
Cuzd1	2256
1700007K09Rik	680
Fam24a	371
2310057M21Rik	2214
Pstk	2179
Ikzf5	4885
Acadsb	4474
Hmx3	1457
Hmx2	1791
Bub3	2055
Gm16477	801
Gpr26	11571
Cpxm2	4450
n-R5s159	120
Gm15677	766
Chst15	5388
Oat	2155
Nkx1-2	3264
Gm16764	601
Lhpp	2085
Gm15582	1581
Fam53b	6911
Mettl10	1764
Fam175b	5427
1500002F19Rik	1067
Zranb1	5431
Gm15718	311
Ctbp2	6220
Tex36	915
Gm28747	571
Edrf1	5992
Mmp21	2665
Uros	3576
Bccip	2038
Dhx32	4173
Gm15483	456
Fank1	2138
Adam12	8273
Gm23631	123
A130023I24Rik	1897
D7Ertd443e	3483
Dock1	6807
Fam196a	4619
Gm24581	133
1700120G07Rik	931
Nps	840
4930544L04Rik	3203
Foxi2	2591
Clrn3	3305
Ptpre	5411
Mir1962	121
5830432E09Rik	4527
Mki67	10075
Gm9341	986
Gm24444	308
Mgmt	818
Ebf3	5021
9430038I01Rik	5752
Glrx3	1651
Gm25798	107
Tcerg1l	3856
Mapk1ip1	1883
Ppp2r2d	5903
Bnip3	2265
Gm9358	927
Jakmip3	5111
Dpysl4	5983
Stk32c	2302
